1.900000000000000133e+00 9.111622033397262510e-02 1.479428903791434602e-01 1.867685769105377203e-01 1.631172567659981143e-01 1.442570476088392561e-01 1.428737517006996305e-01 1.437286064310209499e-01 1.474987636058485707e-01 1.479339778098434366e-01
2.000000000000000000e+00 3.232097423300108741e-01 2.668659056332242652e-01 1.771187844317859694e-01 1.535414881036382684e-01 1.463415187204228363e-01 1.714501925000074534e-01 1.577538106089388936e-01 1.603532363726227761e-01 1.602363148936272186e-01
2.100000000000000089e+00 2.972180116882600087e-01 1.862437902952411573e-01 1.259724226714101780e-01 1.631233433609703409e-01 1.862852161900729608e-01 1.846617120463434070e-01 1.775644633061326527e-01 1.726080959649084201e-01 1.742408025159043750e-01
2.200000000000000178e+00 2.708990794875488772e-01 1.286920895644114438e-01 1.590758920783938990e-01 1.772581610762234972e-01 1.799716563619027931e-01 1.911434763451233532e-01 1.866654123853350167e-01 1.852921027700927536e-01 1.822698936820372762e-01
2.300000000000000266e+00 1.945542179564118401e-01 2.209235687010547289e-01 1.986172424094320710e-01 2.011273490423623744e-01 1.942792406064171584e-01 2.037634338899552700e-01 2.005839371551824957e-01 1.926882459418728377e-01 1.914295123099294393e-01
2.400000000000000355e+00 2.728037056065187316e-01 1.780841321362470475e-01 2.452303398529601941e-01 1.947226336709982908e-01 1.971959333830775596e-01 1.956065515238252783e-01 1.981495139066883626e-01 2.051114070685393642e-01 2.009748119824176782e-01
2.500000000000000000e+00 4.222994592987505680e-02 2.402929862789664472e-01 2.472682072252120888e-01 2.072138081686395461e-01 2.101213099890952007e-01 2.090081067336187481e-01 2.071103610848866461e-01 2.061390541442354174e-01 2.063256794679417527e-01
2.600000000000000089e+00 2.771677370381588346e-01 1.436713179739771418e-01 2.178391902959740667e-01 2.387550555532342855e-01 2.061269665800994355e-01 2.120940947494632800e-01 2.116417475703968043e-01 2.088175199111927394e-01 2.064844587780187701e-01
2.700000000000000178e+00 1.834435314031690190e-01 1.601781818544740776e-01 2.020015910057043895e-01 2.151396292148851364e-01 2.110988566931867316e-01 2.127757876031274309e-01 2.148744133941726253e-01 2.060914035609176242e-01 2.088939588176781104e-01
2.800000000000000266e+00 1.218094278679626719e-01 1.779971930910515254e-01 2.069727872741033703e-01 2.076120733546382713e-01 2.054591363484835065e-01 2.118096852725813717e-01 2.066519512597769503e-01 2.089072058622893913e-01 2.077770495854104893e-01
2.900000000000000355e+00 2.054096957958130021e-01 2.320748935499511723e-01 1.805825518817709696e-01 1.859782543247633368e-01 2.044282115177425696e-01 2.017406778547997936e-01 1.987784823019861924e-01 2.019164383494000681e-01 2.041872011492334715e-01
3.000000000000000000e+00 2.298026986989301634e-01 1.659559809376230932e-01 1.649382551649101469e-01 1.665968871269652984e-01 2.004157033399454890e-01 2.001903555565238135e-01 1.963051034220177071e-01 1.962246757103591754e-01 1.944809939619669692e-01
3.100000000000000089e+00 1.768776321088927073e-01 2.058928473047406393e-01 1.828368916891437435e-01 1.484633721655665428e-01 1.828540576824042863e-01 1.878168947759443763e-01 1.883961542266235911e-01 1.855747641125043701e-01 1.844433406818727916e-01
3.200000000000000178e+00 3.017226354955355738e-01 1.560756884591911753e-01 2.434401704677278677e-01 1.443243522238944754e-01 1.908065886211539053e-01 1.794115121964214299e-01 1.703941984362822570e-01 1.697215040355207483e-01 1.726687370773053731e-01
3.300000000000000266e+00 2.183969538973914437e-01 1.825379599608880632e-01 1.793838333250570849e-01 1.535473959393947041e-01 1.597395434113788593e-01 1.494797647412145492e-01 1.502141044399157022e-01 1.543539589920010779e-01 1.551753124133075090e-01
3.400000000000000355e+00 6.241733971144088067e-02 4.819085594938231354e-02 1.719913822019011329e-01 1.411082199310037810e-01 1.386794319951992760e-01 1.327354017816845810e-01 1.301163063058070890e-01 1.349793710541757896e-01 1.349028298943473758e-01
3.500000000000000000e+00 1.938584108337092216e-02 1.163981889954814886e-01 1.227216207155726185e-01 1.255765122995263494e-01 1.209445428533578448e-01 1.118674737238806033e-01 1.161798967204523830e-01 1.151171766016771542e-01 1.138338747563483189e-01
3.600000000000000089e+00 3.325666901878134712e-02 1.024585404301464331e-01 3.497177557490472460e-02 8.375395958875833657e-02 8.486930767709000012e-02 8.873113299170139190e-02 8.806059376299153751e-02 9.029219136246895150e-02 8.694140707976802385e-02
3.700000000000000178e+00 1.380663067956051648e-01 5.141333399172238333e-02 3.745284038138544519e-02 6.766201122200415918e-02 5.550654525766844649e-02 6.560501076043140367e-02 5.678574453418216983e-02 6.356360035723497559e-02 6.004874520636100527e-02
3.800000000000000266e+00 1.092704006864399571e-02 1.157803811296439361e-02 8.038475829199197287e-02 2.953412554110077665e-02 2.770245744262789939e-02 2.853384237694944064e-02 2.915303943102893341e-02 2.684024482784474336e-02 3.206789498961117035e-02
3.900000000000000355e+00 2.658122950695474690e-02 -6.872558516079660396e-02 -1.699293234253292269e-03 -2.936310066685187195e-02 -1.927800769915637494e-02 -8.096723166763653348e-03 -5.756228718934070648e-03 -2.488941081136280143e-03 -1.878193307925697967e-03
4.000000000000000000e+00 -4.907702265651082280e-02 2.353161923729606142e-03 -3.442270395380780945e-03 -3.795591871298372583e-02 -3.709614839625088867e-02 -3.372452462107643906e-02 -3.488794097324704468e-02 -3.329807833620229696e-02 -3.688415106245578057e-02
4.100000000000000533e+00 -3.724410816205978719e-02 -5.049175334873426402e-02 -5.566980337220417407e-03 -8.476665564759529314e-02 -8.140530245406067678e-02 -7.831309381920915913e-02 -7.806365804790481311e-02 -7.580156196223404585e-02 -7.504034163732989371e-02
4.200000000000000178e+00 -1.058818243086542404e-01 -7.083658649598431611e-02 -9.648047739583362481e-02 -1.080765379630627548e-01 -1.017410817500291748e-01 -1.177798445149072781e-01 -1.120875299988622481e-01 -1.134767822202878557e-01 -1.153122307361210408e-01
4.299999999999999822e+00 -1.250836796704960785e-01 -1.451529631703133982e-01 -1.563383176666808538e-01 -2.042949894355070573e-01 -1.338853013159698180e-01 -1.517303262291346544e-01 -1.574173561158058732e-01 -1.554192502016898958e-01 -1.560883168086984740e-01
4.400000000000000355e+00 -1.347732267584311749e-01 -2.347960018266024851e-01 -1.892685802479294188e-01 -1.659625347723717725e-01 -2.062176889148983339e-01 -2.032094293364599680e-01 -2.016966486001601222e-01 -1.986048347993985275e-01 -1.976066709399108556e-01
4.500000000000000000e+00 -4.154901178056246147e-01 -4.095345699677459539e-01 -2.499096426986715525e-01 -2.281883921431654971e-01 -2.470628047678989081e-01 -2.364344334123578140e-01 -2.440709513451866097e-01 -2.434284079343948248e-01 -2.417707716399991602e-01
4.600000000000000533e+00 -2.654027059448640924e-01 -3.085682251532541054e-01 -3.348663947271197094e-01 -2.667011018999254635e-01 -2.671670631352092706e-01 -2.940951658816376435e-01 -2.943180015084085333e-01 -2.889862534036105601e-01 -2.895526002432157187e-01
4.700000000000000178e+00 -3.450077977062160350e-01 -3.954939433821451633e-01 -3.439447852063881594e-01 -3.504064750940021344e-01 -3.310250610634800639e-01 -3.286923840209330927e-01 -3.442334397764257869e-01 -3.345319726042039754e-01 -3.369168289082661860e-01
4.800000000000000711e+00 -2.500287047804776730e-01 -3.471092053553940238e-01 -4.169589111319507158e-01 -3.786480882864967090e-01 -3.859698988994633706e-01 -3.843650863600650558e-01 -3.767365852587279962e-01 -3.798092226631200052e-01 -3.817180003661685972e-01
4.900000000000000355e+00 -5.222556612396356268e-01 -4.940136789543498885e-01 -4.593754714425872243e-01 -4.564995876964683119e-01 -4.136921961709253415e-01 -4.298292804002816214e-01 -4.347244767250404984e-01 -4.304079872538497664e-01 -4.284542374457340763e-01
5.000000000000000000e+00 -5.753352790736159239e-01 -5.642118441604018209e-01 -5.016361519059083784e-01 -4.757802785192352668e-01 -4.791148089282625255e-01 -4.742838845290477390e-01 -4.775271836490647681e-01 -4.755079940890019619e-01 -4.757316711789522645e-01
5.100000000000000533e+00 -5.594141015753609780e-01 -4.921961986968950153e-01 -5.624311914609227969e-01 -5.462939155733488317e-01 -5.172203019707299898e-01 -5.342865217172595438e-01 -5.268101493166194027e-01 -5.252748241521246753e-01 -5.230376595537533646e-01
5.200000000000000178e+00 -5.409033393163187320e-01 -6.520602244971982486e-01 -5.503920769127241819e-01 -5.773483708031648121e-01 -5.699177638529242529e-01 -5.654966675272392607e-01 -5.722870475739993967e-01 -5.693859401433430945e-01 -5.683067623127490142e-01
5.300000000000000711e+00 -7.396279806917315236e-01 -6.861999992254323999e-01 -6.165686100603897657e-01 -6.115203642434483555e-01 -5.938977259366160499e-01 -6.084051992607557580e-01 -6.117228817849362787e-01 -6.136349244737221431e-01 -6.134100627330516531e-01
5.400000000000000355e+00 -6.033721091145662907e-01 -5.866940919597035675e-01 -6.119021539534283960e-01 -6.837034956896891336e-01 -6.628267971040350259e-01 -6.570996494836363055e-01 -6.608058144401711687e-01 -6.585322612488544447e-01 -6.562501654425283437e-01
5.500000000000000000e+00 -6.619795423966581271e-01 -5.698356296731668102e-01 -6.759872940317245282e-01 -7.101096155844057733e-01 -7.107568046442507281e-01 -6.882161454445308024e-01 -6.973108197769555261e-01 -6.976348565676877556e-01 -6.990363050649075483e-01
5.600000000000000533e+00 -5.984706385011739904e-01 -6.042745828412023901e-01 -7.714242020002145539e-01 -7.728473781717524194e-01 -7.582915059294752513e-01 -7.355138340039824030e-01 -7.396462176025343505e-01 -7.426884290860752413e-01 -7.401230063677514126e-01
5.700000000000000178e+00 -9.044856490185037012e-01 -7.731079733984952407e-01 -7.290891618391586171e-01 -7.944355792888573298e-01 -7.698516840227035418e-01 -7.825386205770509251e-01 -7.758780691407047847e-01 -7.810496336841442622e-01 -7.818574367519414148e-01
5.800000000000000711e+00 -9.847081508157207175e-01 -8.523238716672634219e-01 -8.998384376901339410e-01 -7.975860911699380607e-01 -8.226177585044422980e-01 -8.165139553563253161e-01 -8.146048138946218042e-01 -8.178943991552524162e-01 -8.165113395180780831e-01
5.900000000000000355e+00 -9.233461481272967619e-01 -9.743660944627627885e-01 -8.858840249639147180e-01 -8.619591975459940381e-01 -8.531964526272264315e-01 -8.582779933054721644e-01 -8.534896574142089021e-01 -8.535748520430247455e-01 -8.534130945956009962e-01
6.000000000000000000e+00 -8.486051593563256334e-01 -9.343857684045544509e-01 -8.695544975379828623e-01 -8.927549887395448414e-01 -8.657322434439062020e-01 -8.863974343946225964e-01 -8.861958371675804358e-01 -8.859066736836161970e-01 -8.856210170131821879e-01
6.100000000000000533e+00 -1.141059665365026898e+00 -9.669037796916336580e-01 -9.023055434468276736e-01 -9.244245393522435572e-01 -9.046551447828065085e-01 -9.182142012197567205e-01 -9.055624741901570074e-01 -9.156225283707848384e-01 -9.143387750895424215e-01
6.200000000000000178e+00 -9.448274086982380027e-01 -9.274806176299993377e-01 -9.504686742856752746e-01 -9.223706907037575453e-01 -9.438427294050848460e-01 -9.354386536698318100e-01 -9.416934118405023701e-01 -9.419747546031053131e-01 -9.416604475098558913e-01
6.300000000000000711e+00 -1.074577171544368825e+00 -9.941873580603142191e-01 -9.258574511196572265e-01 -9.501991808936496309e-01 -9.723556675912914393e-01 -9.766325268091118339e-01 -9.656574741939969453e-01 -9.673991073541934327e-01 -9.662880411475716080e-01
6.400000000000000355e+00 -9.304899948867362269e-01 -9.711070118897482395e-01 -9.490142839422121002e-01 -9.792429203115984304e-01 -1.005025958157017341e+00 -9.885758008797136398e-01 -9.899526831037710473e-01 -9.860499837213010377e-01 -9.867714090287111883e-01
6.500000000000000000e+00 -1.081422146637416759e+00 -9.924682945437097725e-01 -1.022385977258313705e+00 -1.014759465072847533e+00 -1.007870816098896505e+00 -1.001625948111540376e+00 -1.008305379130958190e+00 -1.005900166519880123e+00 -1.006089983916987451e+00
6.600000000000000533e+00 -9.364886317210315836e-01 -9.600247696952023402e-01 -1.053182147586056994e+00 -1.021291311757458020e+00 -1.025969422176864487e+00 -1.024193796103042731e+00 -1.021018730016902687e+00 -1.019776225702914152e+00 -1.021430966828954734e+00
6.700000000000000178e+00 -1.173196365429689747e+00 -9.944596785062119748e-01 -9.610744816755979469e-01 -1.000436696457725594e+00 -1.043160679018778181e+00 -1.029493138552761256e+00 -1.033100285931320750e+00 -1.032393293710267779e+00 -1.033572851619681154e+00
6.800000000000000711e+00 -9.461655067683445441e-01 -1.109481232668389161e+00 -1.005522720498746247e+00 -1.042645532690044785e+00 -1.063715553544712478e+00 -1.033409158063982591e+00 -1.039187478914520568e+00 -1.040534378064192467e+00 -1.042053283943212394e+00
6.900000000000000355e+00 -1.264229159616644393e+00 -1.067866339479680571e+00 -1.017905705958640494e+00 -1.042983406101092081e+00 -1.055485073858403178e+00 -1.053336339483103901e+00 -1.050169148355044824e+00 -1.049804521664574608e+00 -1.051062295515779788e+00
7.000000000000000000e+00 -1.085120805712589398e+00 -9.822154565154538330e-01 -1.043584051609642627e+00 -1.075726480522094075e+00 -1.047921420622637267e+00 -1.045724994566286759e+00 -1.054689460882674901e+00 -1.052673067161167486e+00 -1.051558625313188555e+00
7.100000000000000533e+00 -9.813634344206059179e-01 -1.138421492614760888e+00 -1.078902222398322008e+00 -1.071583043907855304e+00 -1.070693864054786726e+00 -1.048683171636090039e+00 -1.048780866611910945e+00 -1.053149601494582255e+00 -1.053017434927389750e+00
7.200000000000000178e+00 -9.553764747022106540e-01 -1.008685918838108542e+00 -1.014293369286807911e+00 -1.029377574774991810e+00 -1.046588505960078352e+00 -1.044635183453608729e+00 -1.044982160882205191e+00 -1.052909438976073586e+00 -1.050283077835487022e+00
7.300000000000000711e+00 -1.015868981202839638e+00 -9.451007422066235453e-01 -1.012470081586287041e+00 -1.052954316290160452e+00 -1.038809546102006154e+00 -1.059052720992314622e+00 -1.043916554601993507e+00 -1.046804470994143088e+00 -1.043687248349330021e+00
7.400000000000000355e+00 -9.612068072666601903e-01 -1.104202492167636107e+00 -1.058011007812689641e+00 -1.035433283359123768e+00 -1.030024696169503429e+00 -1.031107724621180388e+00 -1.036687080958894391e+00 -1.038180624691392273e+00 -1.038486195195704731e+00
7.500000000000000000e+00 -1.113187992690684691e+00 -9.884622090205905653e-01 -1.029845347625971241e+00 -1.069809197797559452e+00 -1.013872689857295839e+00 -1.032733690771389101e+00 -1.024955542249815998e+00 -1.032317794767865449e+00 -1.028923976574292132e+00
7.600000000000000533e+00 -1.008024644066263020e+00 -1.073340721276059506e+00 -1.031186945603699723e+00 -1.027455848522025539e+00 -1.029826919537629726e+00 -1.004803046982529091e+00 -1.017113666109035419e+00 -1.019260025719957774e+00 -1.016599294857416069e+00
7.700000000000000178e+00 -9.474655528459181575e-01 -9.562143244204794890e-01 -1.004953784323519450e+00 -1.003849096393212070e+00 -1.000796266542173463e+00 -1.002828061486792377e+00 -1.004920752476197610e+00 -1.002551255088860671e+00 -1.005185461671630032e+00
7.800000000000000711e+00 -8.653934037585067074e-01 -9.241071588547413729e-01 -1.006176110862691431e+00 -1.008476374478201931e+00 -9.870783035171871722e-01 -9.880619038556434086e-01 -9.948865733932168443e-01 -9.913182127137037947e-01 -9.908324116833220341e-01
7.900000000000000355e+00 -1.124471176511319559e+00 -9.408052819844924253e-01 -9.708379997026508335e-01 -9.683018583231810528e-01 -9.772296013283722216e-01 -9.721545180334425496e-01 -9.719625900137668362e-01 -9.780509788115339109e-01 -9.734388090451702169e-01
8.000000000000000000e+00 -1.001526965753785081e+00 -9.890554723683887550e-01 -9.788335796192688676e-01 -9.678105938868928337e-01 -9.670721848487532357e-01 -9.626673801622115390e-01 -9.512200219068150941e-01 -9.587389495847310483e-01 -9.589802228120125616e-01
8.099999999999999645e+00 -1.173912441424526110e+00 -9.591364606080923227e-01 -8.805464141747948448e-01 -9.272984253913669761e-01 -9.259032989237121480e-01 -9.444949655902038499e-01 -9.379685044488800250e-01 -9.398950791683869932e-01 -9.414250996397929283e-01
8.200000000000001066e+00 -9.681219450596246778e-01 -9.864405254688433100e-01 -9.285694151148486952e-01 -9.265677485028986915e-01 -9.300007186138317117e-01 -9.288725797243650995e-01 -9.193756749075505663e-01 -9.263049629198817358e-01 -9.237118405118779352e-01
8.300000000000000711e+00 -7.922525361832296609e-01 -1.008606556904754870e+00 -9.180543088098989113e-01 -9.415189395305976205e-01 -9.043584249990439528e-01 -9.159399022378154065e-01 -9.065152789864691085e-01 -9.039173915296867534e-01 -9.051283106610082951e-01
8.400000000000000355e+00 -8.160232181626239090e-01 -8.132403995297321497e-01 -8.576738926896129156e-01 -9.054571292560066320e-01 -8.913547250955896617e-01 -8.831043756986656224e-01 -8.882757206463918198e-01 -8.878736585109302526e-01 -8.873178068252991491e-01
8.500000000000000000e+00 -1.002884718465945069e+00 -8.056246594542236794e-01 -8.243518962244444914e-01 -8.239261508993506178e-01 -8.835960035065733020e-01 -8.749648301758973234e-01 -8.748759029994731540e-01 -8.657762771286013903e-01 -8.686667900900758577e-01
8.599999999999999645e+00 -9.659576682303496753e-01 -9.221299386137937759e-01 -8.278337424941687450e-01 -8.698404762153463254e-01 -8.623963186588220475e-01 -8.531079157670188318e-01 -8.526421663576791987e-01 -8.508409004756726235e-01 -8.514782665814741858e-01
8.700000000000001066e+00 -1.017255648162747939e+00 -7.668392889617183794e-01 -8.512102432204583513e-01 -7.954205235615937619e-01 -8.356616843903299507e-01 -8.272552382148293804e-01 -8.281872077460874504e-01 -8.375940518827831305e-01 -8.348832271149687623e-01
8.800000000000000711e+00 -8.033843565981102497e-01 -9.218703774627056147e-01 -8.127353708851722258e-01 -8.063937017180627942e-01 -8.095992994564766843e-01 -8.287794623934622296e-01 -8.180096387555622073e-01 -8.189034622049030654e-01 -8.205784985188783187e-01
8.900000000000000355e+00 -8.795321654931550492e-01 -7.726108052856388575e-01 -8.161666427912115385e-01 -8.077191930068543524e-01 -8.009627620347282706e-01 -8.138627712879741294e-01 -8.048298285688217923e-01 -8.075614485171166423e-01 -8.063470004240651523e-01
9.000000000000000000e+00 -6.689707680944330104e-01 -7.537948840504573589e-01 -8.358778198748235688e-01 -7.767145057929434326e-01 -7.883453642919330262e-01 -7.913605836675741134e-01 -7.905536242190711604e-01 -7.908890458522906952e-01 -7.927646191366989337e-01
9.099999999999999645e+00 -6.794078009207038527e-01 -8.328653440768981620e-01 -7.208040497278497272e-01 -7.428104462138995778e-01 -7.766968356403969320e-01 -7.830705528345504041e-01 -7.752159650837422422e-01 -7.827021249343358855e-01 -7.829229244965397738e-01
9.200000000000001066e+00 -8.271247944895734339e-01 -7.035717094334401622e-01 -8.028244126218899712e-01 -7.674724647097496133e-01 -7.815584933898150899e-01 -7.728857655884328048e-01 -7.682724228892630070e-01 -7.716065591207660335e-01 -7.725853083036791080e-01
9.300000000000000711e+00 -8.782361956673648828e-01 -7.377816256592706345e-01 -7.233335982809341314e-01 -7.524282592877495901e-01 -7.624823049381419526e-01 -7.616896748650401339e-01 -7.642025187320533597e-01 -7.668146785413061384e-01 -7.653533655910574884e-01
9.400000000000000355e+00 -8.370507542803408141e-01 -7.756573393684476070e-01 -8.307063955728333227e-01 -7.535024169205548628e-01 -7.608065443993714538e-01 -7.638951032773338978e-01 -7.656011720728376213e-01 -7.578807424904735468e-01 -7.616656018036106479e-01
9.500000000000000000e+00 -8.618249323071731638e-01 -7.759682445795270667e-01 -7.984662685797149217e-01 -7.492742142885425727e-01 -7.419308629381310416e-01 -7.515545021149897531e-01 -7.586132906053673075e-01 -7.579276598956702360e-01 -7.571331926320037375e-01
9.600000000000001421e+00 -8.066874095278071533e-01 -6.704657415134624987e-01 -7.532822464522440642e-01 -7.663733922608417792e-01 -7.586920627167889064e-01 -7.597935529468724525e-01 -7.589897534056295747e-01 -7.579843769634982964e-01 -7.580500735127844170e-01
9.700000000000001066e+00 -7.694950375445563928e-01 -8.053319659331988900e-01 -7.716920924578143381e-01 -7.451359353107157579e-01 -7.759041682947642737e-01 -7.596372773939639167e-01 -7.570127982844349068e-01 -7.607610805655709019e-01 -7.611372180429062384e-01
9.800000000000000711e+00 -8.446362982824233701e-01 -7.348812223153122769e-01 -7.243655415145070497e-01 -7.570300026131847604e-01 -7.649480988487222799e-01 -7.610217335339801714e-01 -7.644769576901772057e-01 -7.664647168478231354e-01 -7.662193284111558089e-01
9.900000000000000355e+00 -6.959749975861506677e-01 -8.822113500669302999e-01 -7.803298718019847646e-01 -7.928106323863344240e-01 -7.602245517225671989e-01 -7.712038591744893035e-01 -7.702940641829620905e-01 -7.715496896362230572e-01 -7.718715586174748067e-01
1.000000000000000000e+01 -8.742527977401555184e-01 -7.340073916455671643e-01 -7.792759150344964469e-01 -7.930132025558166431e-01 -7.691115095585999706e-01 -7.791869509158279028e-01 -7.815132665899466868e-01 -7.865957770474345523e-01 -7.824194262467122352e-01
